"","Age"
"28456",72
"28457",75
"28458",63
"28459",21
"28460",41
"28461",33
"28462",21
"28463",29
"28464",40
"28465",18
"28466",73
"28467",47
"28468",73
"28469",58
"28470",40
"28471",81
"28472",41
"28473",73
"28474",33
"28475",52
"28476",34
"28477",58
"28478",47
"28479",79
"28480",43
"28481",63
"28482",85
"28483",45
"28484",26
"28485",42
"28486",41
"28487",53
"28488",68
"28489",49
"28490",41
"28491",81
"28492",65
"28493",42
"28494",26
"28495",20
"28496",57
"28497",28
"28498",50
"28499",43
"28500",30
"28501",58
"28502",22
"28503",63
"28504",65
"28505",50
"28506",75
"28507",54
"28508",33
"28509",36
"28510",82
"28511",36
"28512",48
"28513",27
"28514",49
"28515",55
"28516",37
"28517",28
"28518",21
"28519",39
"28520",63
"28521",23
"28522",18
"28523",24
"28524",56
"28525",31
"28526",65
"28527",47
"28528",81
"28529",76
"28530",48
"28531",54
"28532",23
"28533",60
"28534",75
"28535",75
"28536",83
"28537",46
"28538",35
"28539",34
"28540",67
"28541",25
"28542",84
"28543",47
"28544",62
"28545",62
"28546",81
"28547",42
"28548",46
"28549",40
"28550",48
"28551",46
"28552",20
"28553",73
"28554",38
"28555",38
"28556",76
"28557",56
"28558",38
"28559",74
"28560",69
"28561",57
"28562",58
"28563",76
"28564",35
"28565",36
"28566",39
"28567",20
"28568",43
"28569",39
"28570",48
"28571",52
"28572",82
"28573",44
"28574",38
"28575",44
"28576",24
"28577",35
"28578",48
"28579",78
"28580",24
"28581",29
"28582",36
"28583",66
"28584",54
"28585",37
"28586",55
"28587",72
"28588",78
"28589",42
"28590",75
"28591",38
"28592",40
"28593",62
"28594",30
"28595",49
"28596",43
"28597",41
"28598",57
"28599",30
"28600",36
"28601",52
"28603",47
"28604",32
"28605",74
"28606",35
"28607",31
"28608",40
"28609",30
"28610",51
"28611",76
"28612",56
"28613",24
"28614",38
"28615",74
"28616",60
"28617",63
"28618",64
"28619",51
"28620",31
"28621",74
"28622",33
"28623",27
"28624",22
"28625",40
"28626",21
"28627",33
"28628",43
"28629",20
"28630",31
"28631",35
"28632",22
"28633",42
"28634",39
"28635",40
"28636",66
"28637",19
"28638",69
"28639",34
"28640",19
"28641",43
"28642",77
"28643",89
"28644",44
"28645",41
"28646",53
"28647",53
"28648",38
"28649",32
"28650",39
"28651",55
"28652",47
"28653",43
"28654",37
"28655",46
"28656",32
"28657",57
"28658",28
"28659",32
"28660",56
"28661",33
"28662",26
"28663",45
"28664",44
"28665",54
"28666",46
"28667",55
"28668",36
"28669",25
"28670",38
"28671",54
"28672",25
"28673",35
"28674",36
"28675",68
"28676",47
"28677",49
"28678",52
"28679",46
"28680",39
"28681",67
"28682",27
"28683",71
"28684",41
"28685",68
"28686",28
"28687",26
"28688",38
"28689",47
"28690",51
"28691",57
"28692",38
"28693",29
"28694",47
"28695",38
"28696",40
"28697",38
"28698",22
"28699",40
"28700",43
"28701",42
"28702",29
"28703",26
"28704",45
"28705",60
"28706",72
"28707",31
"28708",31
"28709",47
"28710",28
"28711",28
"28712",36
"28713",45
"28714",53
"28715",58
"28716",44
"28717",49
"28718",71
"28719",57
"28720",66
"28721",39
"28722",48
"28723",38
"28724",28
"28725",77
"28726",32
"28727",22
"28728",30
"28729",41
"28730",34
"28731",26
"28732",39
"28733",41
"28734",35
"28735",68
"28736",41
"28737",56
"28738",85
"28739",65
"28740",35
"28741",32
"28742",49
"28743",28
"28744",45
"28745",28
"28746",61
"28747",35
"28748",59
"28749",31
"28750",61
"28751",44
"28752",66
"28753",24
"28754",41
"28755",36
"28756",80
"28757",40
"28758",31
"28759",43
"28760",30
"28761",29
"28762",65
"28763",23
"28764",28
"28765",70
"28766",36
"28767",42
"28768",31
"28769",50
"28770",50
"28771",29
"28772",25
"28773",39
"28774",39
"28775",66
"28776",35
"28777",71
"28778",38
"28779",39
"28780",37
"28781",80
"28782",38
"28783",65
"28784",58
"28785",51
"28786",40
"28787",35
"28788",41
"28789",30
"28790",47
"28791",49
"28792",36
"28793",43
"28794",35
"28795",70
"28796",37
"28797",44
"28798",58
"28799",23
"28800",30
"28801",18
"28802",32
"28803",41
"28804",67
"28805",61
"28806",75
"28807",41
"28808",27
"28809",63
"28810",38
"28811",56
"28812",25
"28813",28
"28814",82
"28815",31
"28816",33
"28817",31
"28818",26
"28819",31
"28820",42
"28821",23
"28822",25
"28823",23
"28824",24
"28825",38
"28826",45
"28827",30
"28828",38
"28829",74
"28830",26
"28831",52
"28832",44
"28833",37
"28834",25
"28835",34
"28836",26
"28837",39
"28838",33
"28839",56
"28840",46
"28841",45
"28842",84
"28843",47
"28844",25
"28845",23
"28846",69
"28847",45
"28848",72
"28849",23
"28850",57
"28851",45
"28852",38
"28853",57
"28854",30
"28855",25
"28856",26
"28857",42
"28858",35
"28859",30
"28860",37
"28861",33
"28862",54
"28863",40
"28864",38
"28865",68
"28866",72
"28867",35
"28868",25
"28869",25
"28870",20
"28871",55
"28872",34
"28873",29
"28874",44
"28875",71
"28876",21
"28877",34
"28878",59
"28879",60
"28880",20
"28881",43
"28882",30
"28883",35
"28884",45
"28885",36
"28886",29
"28887",23
"28888",21
"28889",28
"28890",51
"28891",70
"28892",39
"28893",83
"28894",31
"28895",24
"28896",29
"28897",51
"28898",53
"28899",77
"28900",37
"28901",77
"28902",46
"28903",27
"28904",25
"28905",39
"28906",60
"28907",28
"28908",69
"28909",20
"28910",71
"28911",58
"28912",39
"28913",51
"28914",50
"28915",32
"28916",26
"28917",48
"28918",58
"28919",85
"28920",34
"28921",33
"28922",44
"28923",42
"28924",45
"28925",32
"28926",33
"28927",78
"28928",29
"28929",28
"28930",23
"28931",25
"28932",42
"28933",24
"28934",36
"28935",28
"28936",21
"28937",61
"28938",23
"28939",40
"28940",31
"28941",35
"28942",69
"28943",68
"28944",79
"28945",73
"28946",45
"28947",54
"28948",58
"28949",58
"28950",67
"28951",64
"28952",74
"28953",44
"28954",30
"28955",34
"28956",79
"28957",45
"28958",78
"28959",47
"28960",50
"28961",38
"28962",31
"28963",55
"28964",25
"28965",40
"28966",36
"28967",49
"28968",64
"28969",42
"28970",42
"28971",29
"28972",19
"28973",26
"28974",60
"28975",25
"28976",44
"28977",31
"28978",53
"28979",38
"28980",60
"28981",48
"28982",34
"28983",69
"28984",48
"28985",79
"28986",49
"28987",33
"28988",55
"28989",56
"28990",21
"28991",36
"28992",65
"28993",59
"28994",50
"28995",78
"28996",74
"28997",31
"28998",89
"28999",75
"29000",40
"29001",47
"29002",38
"29003",37
"29004",49
"29005",39
"29006",64
"29007",53
"29008",28
"29009",24
"29010",80
"29011",70
"29012",37
"29013",67
"29014",74
"29015",40
"29016",26
"29017",37
"29018",33
"29019",50
"29020",46
"29021",60
"29022",29
"29023",22
"29024",72
"29025",28
"29026",29
"29027",46
"29028",25
"29029",47
"29030",78
"29031",73
"29032",36
"29033",77
"29034",37
"29035",25
"29036",32
"29037",40
"29038",33
"29039",39
"29040",33
"29041",26
"29042",28
"29043",29
"29044",33
"29045",35
"29046",74
"29047",75
"29048",49
"29049",69
"29050",35
"29051",28
"29052",71
"29053",64
"29054",62
"29055",35
"29056",46
"29057",58
"29058",29
"29059",25
"29060",42
"29061",43
"29062",59
"29063",38
"29064",48
"29065",34
"29066",44
"29067",59
"29068",23
"29069",46
"29070",37
"29071",34
"29072",26
"29073",58
"29074",87
"29075",69
"29076",65
"29077",31
"29078",66
"29079",69
"29081",53
"29082",72
"29083",26
"29084",25
"29085",37
"29086",21
"29087",58
"29088",25
"29089",35
"29090",60
"29091",33
"29092",24
"29093",82
"29094",29
"29095",41
"29096",73
"29097",30
"29098",47
"29099",68
"29100",68
"29101",39
"29102",56
"29103",37
"29104",68
"29105",66
"29106",78
"29107",59
"29108",22
"29109",33
"29110",51
"29111",52
"29112",21
"29113",46
"29114",25
"29115",36
"29116",86
"29117",47
"29118",28
"29119",28
"29120",40
"29121",52
"29122",28
"29123",68
"29124",82
"29125",72
"29126",32
"29127",64
"29128",74
"29129",35
"29130",63
"29131",49
"29132",35
"29133",33
"29134",31
"29135",32
"29136",42
"29137",40
"29138",24
"29139",38
"29140",36
"29141",23
"29142",30
"29143",29
"29144",37
"29145",40
"29146",52
"29147",79
"29148",29
"29149",59
"29150",28
"29151",35
"29152",32
"29153",23
"29154",50
"29155",43
"29156",39
"29157",50
"29158",78
"29159",43
"29160",34
"29161",57
"29162",63
"29163",48
"29164",48
"29165",28
"29166",42
"29167",33
"29168",32
"29169",31
"29170",24
"29171",57
"29172",55
"29173",35
"29174",55
"29175",34
"29176",28
"29177",21
"29178",73
"29179",32
"29180",58
"29181",28
"29182",24
"29183",41
"29184",27
"29185",40
"29186",69
"29187",42
"29188",36
"29189",20
"29190",34
"29191",66
"29192",57
"29193",53
"29194",66
"29195",42
"29196",60
"29197",70
"29198",48
"29199",45
"29200",41
"29201",57
"29202",21
"29203",34
"29204",39
"29205",30
"29206",22
"29207",40
"29208",74
"29209",36
"29210",19
"29211",63
"29212",38
"29213",29
"29214",43
"29215",28
"29216",74
"29217",61
"29218",89
"29219",68
"29220",60
"29221",24
"29222",43
"29223",73
"29224",71
"29225",36
"29226",46
"29227",36
"29228",71
"29229",46
"29230",27
"29231",50
"29232",67
"29233",88
"29234",76
"29235",24
"29236",26
"29237",24
"29238",38
"29239",42
"29240",65
"29241",32
"29242",28
"29243",45
"29244",29
"29245",37
"29246",44
"29247",37
"29248",26
"29249",46
"29250",18
"29251",29
"29252",19
"29253",21
"29254",19
"29255",27
"29256",29
"29257",73
"29258",39
"29259",72
"29260",49
"29261",43
"29262",31
"29263",31
"29264",55
"29265",28
"29266",73
"29267",22
"29268",30
"29269",46
"29270",25
"29271",19
"29272",62
"29273",47
"29274",51
"29275",38
"29276",68
"29277",58
"29278",62
"29279",50
"29280",35
"29281",66
"29282",54
"29283",40
"29284",38
"29285",68
"29286",47
"29287",36
"29288",65
"29289",68
"29290",54
"29291",62
"29292",62
"29293",20
"29294",63
"29295",64
"29296",28
"29297",33
"29298",76
"29299",38
"29300",70
"29301",39
"29302",20
"29303",37
"29304",33
"29305",72
"29306",66
"29307",60
"29308",55
"29309",54
"29310",30
"29311",49
"29312",44
"29313",51
"29314",21
"29315",35
"29316",22
"29317",60
"29318",36
"29319",30
"29320",52
"29321",41
"29322",39
"29323",30
"29324",31
"29325",61
"29326",42
"29327",53
"29328",23
"29329",23
"29330",37
"29331",47
"29332",40
"29333",69
"29334",75
"29335",69
"29336",82
"29337",26
"29338",33
"29339",22
"29340",29
"29341",42
"29342",44
"29343",38
"29344",37
"29345",26
"29346",66
"29347",82
"29348",30
"29349",61
"29350",50
"29351",67
"29352",82
"29353",23
"29354",47
"29355",58
"29356",21
"29357",29
"29358",19
"29359",65
"29360",23
"29361",55
"29362",62
"29363",25
"29364",69
"29365",71
"29366",86
"29367",33
"29368",41
"29369",28
"29370",76
"29371",19
"29372",70
"29373",46
"29374",24
"29375",86
"29376",23
"29377",24
"29378",38
"29379",31
"29380",48
"29381",29
"29382",47
"29383",28
"29384",28
"29385",53
"29386",35
"29387",25
"29388",30
"29389",33
"29390",59
"29392",59
"29393",21
"29394",22
"29395",40
"29396",25
"29397",41
"29398",45
"29399",52
"29400",31
"29401",55
"29402",56
"29403",36
"29404",25
"29405",52
"29406",39
"29407",71
"29408",36
"29409",26
"29410",51
"29411",53
"29412",65
"29413",53
"29414",38
"29415",58
"29416",44
"29417",53
"29418",36
"29419",58
"29420",25
"29421",38
"29422",55
"29423",30
"29424",39
"29425",23
"29426",39
"29427",82
"29428",34
"29429",41
"29430",27
"29431",25
"29432",78
"29433",27
"29434",24
"29435",29
"29436",58
"29437",30
"29438",49
"29439",56
"29440",31
"29441",73
"29442",34
"29443",21
"29444",42
"29445",43
"29446",58
"29447",33
"29448",45
"29449",57
"29450",38
"29451",53
"29452",67
"29453",22
"29454",50
"29455",44
"29456",28
"29457",23
"29458",43
"29459",26
"29460",41
"29461",46
"29462",30
"29463",46
"29464",36
"29465",78
"29466",55
"29467",44
"29468",63
"29469",60
"29470",44
"29471",70
"29472",24
"29473",34
"29474",71
"29475",36
"29476",74
"29477",44
"29478",87
"29479",38
"29480",81
"29481",21
"29482",54
"29483",63
"29484",37
"29485",60
"29486",43
"29487",26
"29488",57
"29489",36
"29490",55
"29491",60
"29492",31
"29493",22
"29494",69
"29495",38
"29496",59
"29497",28
"29498",32
"29499",22
"29500",80
"29501",48
"29502",34
"29503",30
"29504",62
"29505",57
"29506",33
"29507",67
"29508",55
"29509",47
"29510",61
"29511",53
"29512",24
"29513",46
"29514",53
"29515",35
"29516",35
"29517",36
"29518",40
"29519",53
"29520",35
"29521",47
"29522",42
"29523",46
"29524",55
"29525",28
"29526",31
"29527",48
"29528",71
"29529",40
"29530",78
"29531",34
"29532",31
"29533",65
"29534",75
"29535",46
"29536",47
"29537",46
"29538",51
"29539",34
"29540",48
"29541",35
"29542",38
"29543",48
"29544",29
"29545",52
"29546",50
"29547",31
"29548",44
"29549",36
"29550",41
"29551",42
"29552",38
"29553",57
"29554",50
"29555",58
"29556",80
"29557",55
"29558",79
"29559",39
"29560",45
"29561",33
"29562",67
"29563",30
"29564",56
"29565",47
"29566",71
"29567",39
"29568",47
"29569",48
"29570",73
"29571",36
"29572",57
"29573",69
"29574",62
"29575",53
"29576",75
"29577",68
"29578",31
"29579",29
"29580",41
"29581",41
"29582",44
"29583",45
"29584",49
"29585",33
"29586",65
"29587",38
"29588",39
"29589",28
"29590",37
"29591",49
"29592",56
"29593",43
"29594",52
"29595",68
"29596",40
"29597",47
"29598",20
"29599",74
"29600",21
"29601",39
"29602",80
"29603",59
"29604",74
"29605",73
"29606",52
"29607",49
"29608",41
"29609",54
"29610",45
"29611",44
"29612",32
"29613",53
"29614",75
"29615",40
"29616",28
"29617",27
"29618",29
"29619",55
"29620",40
"29621",45
"29622",73
"29623",33
"29624",35
"29625",40
"29626",49
"29627",57
"29628",42
"29629",27
"29630",35
"29631",27
"29632",40
"29633",45
"29634",71
"29635",43
"29636",42
"29637",34
"29638",35
"29639",44
"29640",18
"29641",49
"29642",67
"29643",47
"29644",37
"29645",34
"29646",70
"29647",30
"29648",49
"29649",62
"29650",61
"29651",27
"29652",24
"29653",20
"29654",28
"29655",71
"29656",23
"29657",53
"29659",20
"29660",38
"29661",40
"29662",46
"29663",55
"29664",64
"29665",45
"29666",33
"29667",32
"29668",42
"29669",51
"29670",28
"29671",66
"29672",29
"29673",30
"29674",54
"29675",42
"29676",82
"29677",33
"29678",20
"29679",37
"29680",59
"29681",40
"29682",22
"29683",33
"29684",30
"29685",61
"29686",37
"29687",75
"29688",72
"29689",48
"29690",19
"29691",59
"29692",63
"29693",49
"29694",52
"29695",28
"29696",83
"29697",75
"29698",20
"29699",40
"29700",42
"29701",34
"29702",42
"29703",33
"29704",30
"29705",70
"29706",77
"29707",37
"29708",52
"29709",58
"29710",85
"29711",49
"29712",54
"29713",28
"29714",42
"29715",49
"29716",40
"29717",51
"29718",74
"29719",76
"29720",52
"29721",19
"29722",26
"29723",41
"29724",89
"29725",34
"29726",29
"29727",58
"29728",28
"29729",20
"29730",61
"29731",54
"29732",46
"29733",45
"29734",24
"29735",30
"29736",19
"29737",49
"29738",33
"29739",53
"29740",33
"29741",79
"29742",67
"29743",32
"29744",57
"29745",37
"29746",44
"29747",28
"29748",34
"29749",89
"29750",63
"29751",49
"29752",67
"29753",27
"29754",49
"29755",33
"29756",28
"29757",46
"29758",28
"29759",68
"29760",25
"29761",27
"29762",25
"29763",63
"29764",28
"29765",36
"29766",37
"29767",49
"29768",37
"29769",34
"29770",29
"29771",68
"29772",39
"29773",29
"29774",47
"29775",28
"29776",36
"29777",25
"29778",48
"29779",32
"29780",34
"29781",75
"29782",30
"29783",83
"29784",29
"29785",32
"29786",33
"29787",30
"29788",44
"29789",64
"29790",50
"29791",27
"29792",53
"29793",46
"29794",56
"29795",44
"29796",35
"29797",51
"29798",47
"29799",42
"29800",82
"29801",31
"29802",34
"29803",42
"29804",35
"29805",49
"29806",23
"29807",44
"29808",23
"29809",61
"29810",35
"29811",66
"29812",20
"29813",20
"29814",71
"29815",32
"29816",25
"29817",20
"29818",42
"29819",68
"29820",65
"29821",63
"29822",33
"29823",52
"29824",34
"29825",53
"29826",25
"29827",40
"29828",29
"29829",22
"29830",32
"29831",24
"29832",60
"29833",37
"29834",60
"29835",32
"29836",65
"29837",39
"29838",42
"29839",40
"29840",54
"29841",68
"29842",35
"29843",80
"29844",24
"29845",52
"29846",44
"29847",53
"29848",35
"29849",36
"29850",50
"29851",67
"29852",68
"29853",49
"29854",73
"29855",49
"29856",62
"29857",50
"29858",60
"29859",76
"29860",70
"29861",41
"29862",44
"29863",74
"29864",57
"29865",89
"29866",31
"29867",40
"29868",59
"29869",19
"29870",34
"29871",31
"29872",33
"29873",35
"29874",28
"29875",66
"29876",41
"29877",40
"29878",80
"29879",26
"29880",43
"29881",77
"29882",43
"29883",53
"29884",38
"29885",56
"29886",53
"29887",63
"29888",31
"29889",50
"29890",37
"29891",41
"29892",40
"29893",40
"29894",52
"29895",35
"29896",30
"29897",38
"29898",31
"29899",29
"29900",46
"29901",30
"29902",34
"29903",31
"29904",42
"29905",70
"29906",74
"29907",47
"29908",29
"29909",46
"29910",31
"29911",57
"29912",39
"29913",36
"29914",52
"29915",61
"29916",71
"29917",50
"29918",60
"29919",31
"29920",30
"29921",60
"29922",48
"29923",48
"29924",59
"29925",35
"29926",47
"29927",43
"29928",51
"29929",20
"29930",52
"29931",51
"29932",50
"29933",37
"29934",68
"29935",69
"29936",85
"29937",69
"29938",74
"29939",89
"29940",67
"29941",31
"29942",44
"29943",36
"29944",25
"29945",70
"29946",30
"29947",38
"29948",34
"29949",34
"29950",25
"29951",36
"29952",32
"29953",27
"29954",30
"29955",19
"29956",23
"29957",61
"29958",32
"29959",74
"29960",28
"29961",53
"29962",40
"29963",39
"29964",61
"29965",37
"29966",37
"29967",76
"29968",57
"29969",74
"29970",34
"29971",37
"29972",38
"29973",31
"29974",44
"29975",82
"29976",25
"29977",43
"29978",27
"29979",30
"29980",42
"29981",23
"29982",72
"29983",42
"29984",41
"29985",29
"29986",44
"29987",19
"29988",24
"29989",38
"29990",40
"29991",69
"29992",73
"29993",71
"29994",42
"29995",72
"29996",85
"29997",54
"29998",56
"29999",49
"30000",61
"30001",56
"30002",61
"30003",53
"30004",27
"30005",53
"30006",50
"30007",35
"30008",57
"30009",43
"30010",49
"30011",26
"30012",30
"30013",32
"30014",48
"30015",20
"30016",43
"30017",28
"30018",79
"30019",53
"30020",40
"30021",77
"30022",29
"30023",32
"30024",38
"30025",31
"30026",42
"30027",30
"30028",78
"30029",30
"30030",44
"30031",41
"30032",87
"30033",43
"30034",35
"30035",36
"30036",60
"30037",41
"30038",34
"30039",43
"30040",21
"30041",23
"30042",30
"30043",41
"30044",25
"30045",37
"30046",23
"30047",29
"30048",27
"30049",42
"30050",38
"30051",32
"30052",31
"30053",56
"30054",41
"30055",46
"30056",30
"30057",36
"30058",46
"30059",28
"30060",27
"30061",83
"30062",86
"30063",43
"30064",34
"30065",44
"30066",36
"30067",44
"30068",20
"30069",67
"30070",35
"30071",25
"30072",37
"30073",74
"30074",31
"30075",46
"30076",37
"30077",33
"30078",36
"30079",74
"30080",30
"30081",32
"30082",72
"30083",49
"30084",52
"30085",45
"30086",42
"30087",53
"30088",40
"30089",44
"30090",54
"30091",18
"30092",59
"30093",31
"30094",34
"30095",27
"30096",34
"30097",26
"30098",46
"30099",43
"30100",53
"30101",51
"30102",46
"30103",30
"30104",62
"30105",43
"30106",42
"30107",47
"30108",48
"30109",49
"30110",42
"30111",39
"30112",44
"30113",41
"30114",54
"30115",89
"30116",82
"30117",85
"30118",79
"30119",71
"30120",74
"30121",45
"30122",80
"30123",86
"30124",72
"30125",24
"30126",36
"30127",81
"30128",40
"30129",47
"30130",67
"30131",40
"30132",51
"30133",40
"30134",52
"30135",41
"30136",75
"30137",69
"30138",56
"30139",40
"30140",72
"30141",36
"30142",59
"30143",52
"30144",36
"30145",82
"30146",24
"30147",33
"30148",34
"30149",37
"30150",28
"30151",70
"30152",55
"30153",28
"30154",72
"30155",39
"30156",38
"30157",47
"30158",50
"30159",27
"30160",37
"30161",47
"30162",33
"30163",49
"30164",68
"30165",47
"30166",34
"30167",53
"30168",32
"30169",32
"30170",32
"30171",26
"30172",48
"30173",47
"30174",43
"30175",53
"30176",29
"30177",48
"30178",50
"30179",31
"30180",26
"30181",47
"30182",50
"30183",39
"30184",57
"30185",39
"30186",36
"30187",74
"30188",44
"30189",52
"30190",23
"30191",36
"30192",24
"30193",33
"30194",47
"30195",33
"30196",38
"30197",43
"30198",36
"30199",57
"30200",49
"30201",43
"30202",39
"30203",54
"30204",28
"30205",37
"30206",25
"30207",35
"30208",53
"30209",23
"30210",31
"30211",48
"30212",60
"30213",38
"30214",39
"30215",32
"30216",41
"30217",72
"30218",45
